Iteration 1/6656: Lever: [-26.8495705   -1.12798126  36.33165477], Offset: 1996.0000, RMSE: 582.5176
Iteration 1184/6656: Lever: [-22.75882606   8.55921286  10.8828927 ], Offset: 1996.0000, RMSE: 238.5195
Iteration 1185/6656: Lever: [-22.5129265    8.08131409   5.40998794], Offset: 1997.0000, RMSE: 222.4263
Iteration 1186/6656: Lever: [-20.93709789   6.4213468   19.49236413], Offset: 1998.0000, RMSE: 224.1995
Iteration 1187/6656: Lever: [-18.7592654    7.16146203  19.87476322], Offset: 1999.0000, RMSE: 172.3794
Iteration 1188/6656: Lever: [-16.67896153   7.35998127   5.79875681], Offset: 2000.0000, RMSE: 143.0154
Iteration 1189/6656: Lever: [-15.29483026   6.15269931  14.64231778], Offset: 2001.0000, RMSE: 142.9677
Iteration 1190/6656: Lever: [-10.71348533   8.4799612   -4.77268722], Offset: 2002.0000, RMSE: 56.3662
Iteration 1191/6656: Lever: [-11.2670997    4.78569194  11.14125691], Offset: 2003.0000, RMSE: 137.1572
Iteration 1192/6656: Lever: [-9.62081927  3.50080598  6.21948315], Offset: 2004.0000, RMSE: 144.7997
Iteration 1193/6656: Lever: [-10.33298788  -0.68988124  18.22828941], Offset: 2005.0000, RMSE: 274.3973
Iteration 1194/6656: Lever: [-9.56247815  0.45663992 20.58765523], Offset: 2006.0000, RMSE: 264.6054
Iteration 1195/6656: Lever: [-1.28621157e+01  3.40902960e-03  3.83482372e+01], Offset: 2007.0000, RMSE: 490.6885
Iteration 1196/6656: Lever: [-8.55799096 -4.20205697 38.67128921], Offset: 2008.0000, RMSE: 386.2211
Iteration 1197/6656: Lever: [-22.48572835   8.72785308   7.79353302], Offset: 1996.0000, RMSE: 236.5074
Iteration 1198/6656: Lever: [-20.62529615  10.90315242  -0.23499791], Offset: 1997.0000, RMSE: 129.7585
Iteration 1199/6656: Lever: [-19.84284358   9.40858326  11.81545605], Offset: 1998.0000, RMSE: 127.2291
Iteration 1200/6656: Lever: [-18.10267351   8.21487564  10.9229246 ], Offset: 1999.0000, RMSE: 135.5069
Iteration 1201/6656: Lever: [-15.37337324   8.87925182  -3.01213331], Offset: 2000.0000, RMSE: 90.2132
Iteration 1202/6656: Lever: [-15.38813434   5.48112133  20.87974177], Offset: 2001.0000, RMSE: 162.1217
Iteration 1203/6656: Lever: [-11.77687428   7.08787241   0.54573013], Offset: 2002.0000, RMSE: 80.8598
Iteration 1204/6656: Lever: [-9.88312016  6.17282687 -2.18239923], Offset: 2003.0000, RMSE: 83.1202
Iteration 1205/6656: Lever: [-9.12245051  3.92882374  4.46779031], Offset: 2004.0000, RMSE: 125.9676
Iteration 1206/6656: Lever: [-9.14714927  0.91245031  8.83498257], Offset: 2005.0000, RMSE: 210.2357
Iteration 1207/6656: Lever: [-10.05891138   0.60261313  28.46251438], Offset: 2006.0000, RMSE: 283.5871
Iteration 1208/6656: Lever: [-9.70274581 -3.51898513 40.53223404], Offset: 2007.0000, RMSE: 360.2659
Iteration 1209/6656: Lever: [-9.36865806 -2.56400882 39.30524939], Offset: 2008.0000, RMSE: 409.9847
Iteration 1210/6656: Lever: [-23.72709479   6.46716148  11.64895269], Offset: 1996.0000, RMSE: 308.6137
Iteration 1211/6656: Lever: [-22.68387797   6.1303555   13.09480571], Offset: 1997.0000, RMSE: 290.7042
Iteration 1212/6656: Lever: [-19.79585136   9.56269326  11.72771918], Offset: 1998.0000, RMSE: 122.8494
Iteration 1213/6656: Lever: [-16.88690149   9.35583429   4.50527361], Offset: 1999.0000, RMSE: 99.8424
Iteration 1214/6656: Lever: [-14.17941412  10.58001711  -6.84798126], Offset: 2000.0000, RMSE: 64.8858
Iteration 1215/6656: Lever: [-13.37139566   8.19587511   2.9916804 ], Offset: 2001.0000, RMSE: 67.9682
Iteration 1216/6656: Lever: [-13.11720899   5.04013975   3.5546292 ], Offset: 2002.0000, RMSE: 150.1501
Iteration 1217/6656: Lever: [-11.42457682   3.84617247  11.69634322], Offset: 2003.0000, RMSE: 164.3220
Iteration 1218/6656: Lever: [-10.87610548   1.84543133  11.92246329], Offset: 2004.0000, RMSE: 209.3952
Iteration 1219/6656: Lever: [-9.31726552  0.57456274 11.30529056], Offset: 2005.0000, RMSE: 221.9319
Iteration 1220/6656: Lever: [-9.10969463 -1.68873679 21.59698135], Offset: 2006.0000, RMSE: 279.9441
Iteration 1221/6656: Lever: [-11.31850047  -2.53293388  37.5787566 ], Offset: 2007.0000, RMSE: 411.6489
Iteration 1222/6656: Lever: [-10.3654203   -1.91920093  40.2524354 ], Offset: 2008.0000, RMSE: 456.5220
Iteration 1223/6656: Lever: [-22.75308519   9.05579187  10.6598093 ], Offset: 1996.0000, RMSE: 219.1514
Iteration 1224/6656: Lever: [-21.68469954  10.34847878   2.47698072], Offset: 1997.0000, RMSE: 150.2805
Iteration 1225/6656: Lever: [-18.90608759  10.48004641   9.41847029], Offset: 1998.0000, RMSE: 97.2721
Iteration 1226/6656: Lever: [-16.98153913  10.07940088   5.56552913], Offset: 1999.0000, RMSE: 81.2637
Iteration 1227/6656: Lever: [-16.46231121   7.28035731   2.70166784], Offset: 2000.0000, RMSE: 142.0517
Iteration 1228/6656: Lever: [-15.69889219   5.02557473  20.12861578], Offset: 2001.0000, RMSE: 179.0875
Iteration 1229/6656: Lever: [-12.80251571   5.84387878   3.98769547], Offset: 2002.0000, RMSE: 124.5551
Iteration 1230/6656: Lever: [-11.78589148   3.67240665  12.75759846], Offset: 2003.0000, RMSE: 174.6427
Iteration 1231/6656: Lever: [-9.736693    3.07598947  6.314412  ], Offset: 2004.0000, RMSE: 157.5407
Iteration 1232/6656: Lever: [-9.13454221  0.62741737 11.04770047], Offset: 2005.0000, RMSE: 216.9804
Iteration 1233/6656: Lever: [-11.63227646  -1.42300612  37.96791047], Offset: 2006.0000, RMSE: 355.2834
Iteration 1234/6656: Lever: [-8.43033962 -0.21502296 38.76844778], Offset: 2007.0000, RMSE: 285.0283
Iteration 1235/6656: Lever: [-10.358012    -2.71830612  40.31359696], Offset: 2008.0000, RMSE: 453.2503
Iteration 1236/6656: Lever: [-21.54888344   8.61276516   0.74025515], Offset: 1996.0000, RMSE: 261.6314
Iteration 1237/6656: Lever: [-21.11253458   9.33111069   3.24189315], Offset: 1997.0000, RMSE: 178.5896
Iteration 1238/6656: Lever: [-21.52620164   7.40316679  24.41963069], Offset: 1998.0000, RMSE: 197.9490
Iteration 1239/6656: Lever: [-18.0390743    8.04856318  13.36782763], Offset: 1999.0000, RMSE: 139.8684
Iteration 1240/6656: Lever: [-16.18581235   7.36857178   2.12994426], Offset: 2000.0000, RMSE: 136.5699
Iteration 1241/6656: Lever: [-12.47815675   9.56938014  -2.67815235], Offset: 2001.0000, RMSE: 52.5354
Iteration 1242/6656: Lever: [-13.10904669   5.23202777   6.11181689], Offset: 2002.0000, RMSE: 145.1994
Iteration 1243/6656: Lever: [-11.30889872   3.81720903   4.98296313], Offset: 2003.0000, RMSE: 163.8578
Iteration 1244/6656: Lever: [-8.5765841   4.60885191  0.67834396], Offset: 2004.0000, RMSE: 102.4030
Iteration 1245/6656: Lever: [-10.50283041  -0.46995571  14.5127275 ], Offset: 2005.0000, RMSE: 272.7403
Iteration 1246/6656: Lever: [-12.18626482  -1.61221629  39.99175233], Offset: 2006.0000, RMSE: 377.5369
Iteration 1247/6656: Lever: [-7.42088486 -0.9563764  30.16825874], Offset: 2007.0000, RMSE: 252.6261
Iteration 1248/6656: Lever: [-6.652504   -2.3556608  30.13891402], Offset: 2008.0000, RMSE: 299.6456
Iteration 1249/6656: Lever: [-23.64524196  10.40604907   8.19647039], Offset: 1996.0000, RMSE: 166.9945
Iteration 1250/6656: Lever: [-20.30931341  11.20679114  -3.10823645], Offset: 1997.0000, RMSE: 122.4351
Iteration 1251/6656: Lever: [-18.34278244  11.5741683    5.92224075], Offset: 1998.0000, RMSE: 77.7501
Iteration 1252/6656: Lever: [-15.90097949  11.5581056   -4.23681364], Offset: 1999.0000, RMSE: 70.2884
Iteration 1253/6656: Lever: [-14.42222766  10.0809041   -8.05916306], Offset: 2000.0000, RMSE: 66.7412
Iteration 1254/6656: Lever: [-14.96735526   5.81067432  15.45812706], Offset: 2001.0000, RMSE: 147.3746
Iteration 1255/6656: Lever: [-11.38720655   7.75831602  -0.90557661], Offset: 2002.0000, RMSE: 64.8547
Iteration 1256/6656: Lever: [-9.18210532  7.26737029 -4.73138293], Offset: 2003.0000, RMSE: 61.3199
Iteration 1257/6656: Lever: [-8.75537671  4.48376126  1.27134429], Offset: 2004.0000, RMSE: 107.6543
Iteration 1258/6656: Lever: [-11.55734068  -0.08027341  17.85707541], Offset: 2005.0000, RMSE: 295.5105
Iteration 1259/6656: Lever: [-10.2121815    1.6443491   29.02151623], Offset: 2006.0000, RMSE: 291.8850
Iteration 1260/6656: Lever: [-6.78124805 -2.04473228 35.12036519], Offset: 2007.0000, RMSE: 253.8903
Iteration 1261/6656: Lever: [-8.50291885 -2.09619298 36.06036761], Offset: 2008.0000, RMSE: 372.7735
Iteration 1262/6656: Lever: [-22.39431049  12.05309556   7.06189793], Offset: 1996.0000, RMSE: 121.2233
Iteration 1263/6656: Lever: [-19.34254613  13.52944837  -7.66610306], Offset: 1997.0000, RMSE: 91.9132
Iteration 1264/6656: Lever: [-18.41066256  11.51549035   5.02223948], Offset: 1998.0000, RMSE: 78.0956
Iteration 1265/6656: Lever: [-16.85486262  10.38005492   5.45326226], Offset: 1999.0000, RMSE: 75.7782
Iteration 1266/6656: Lever: [-15.22940214   9.07889511  -1.28925521], Offset: 2000.0000, RMSE: 84.6091
Iteration 1267/6656: Lever: [-13.28983825   8.17196288   1.11021224], Offset: 2001.0000, RMSE: 68.2968
Iteration 1268/6656: Lever: [-11.61119602   7.34203369  -0.42539806], Offset: 2002.0000, RMSE: 73.8468
Iteration 1269/6656: Lever: [-9.80136031  5.97063341 -1.11347627], Offset: 2003.0000, RMSE: 87.4615
Iteration 1270/6656: Lever: [-10.43829454   2.67830112  12.07080131], Offset: 2004.0000, RMSE: 180.3413
Iteration 1271/6656: Lever: [-11.3901215    1.47232029  20.14891571], Offset: 2005.0000, RMSE: 273.5703
Iteration 1272/6656: Lever: [-11.88000192  -0.14367225  29.20012637], Offset: 2006.0000, RMSE: 360.4004
Iteration 1273/6656: Lever: [-9.27832394 -0.59702492 34.40932064], Offset: 2007.0000, RMSE: 321.5038
Iteration 1274/6656: Lever: [-11.16410355  -0.80336881  36.21896701], Offset: 2008.0000, RMSE: 504.6668
Iteration 1275/6656: Lever: [-23.10501292   9.01187057  11.66426282], Offset: 1996.0000, RMSE: 216.3047
Iteration 1276/6656: Lever: [-20.27170504  12.3316693   -4.24225933], Offset: 1997.0000, RMSE: 98.6106
Iteration 1277/6656: Lever: [-19.35176141  10.50382621  10.97072973], Offset: 1998.0000, RMSE: 98.0991
Iteration 1278/6656: Lever: [-17.41794144   9.5605667    4.13834337], Offset: 1999.0000, RMSE: 94.8274
Iteration 1279/6656: Lever: [-14.30188545  10.43366233  -8.29783904], Offset: 2000.0000, RMSE: 64.7677
Iteration 1280/6656: Lever: [-12.48118012   9.44958063  -4.56757045], Offset: 2001.0000, RMSE: 52.1929
Iteration 1281/6656: Lever: [-10.58476924   8.61586742  -7.71979234], Offset: 2002.0000, RMSE: 57.0189
Iteration 1282/6656: Lever: [-9.77973924  6.58311759  0.44953329], Offset: 2003.0000, RMSE: 73.9687
Iteration 1283/6656: Lever: [-12.04756648   4.28009872  14.0665931 ], Offset: 2004.0000, RMSE: 222.6324
Iteration 1284/6656: Lever: [-9.58076091  1.94842091 12.36976692], Offset: 2005.0000, RMSE: 202.7304
Iteration 1285/6656: Lever: [-7.53310775  3.77707647 13.02243075], Offset: 2006.0000, RMSE: 188.8783
Iteration 1286/6656: Lever: [-7.89716188 -0.24886142 39.98889037], Offset: 2007.0000, RMSE: 264.0118
Iteration 1287/6656: Lever: [-8.00761881 -1.37848999 28.1218091 ], Offset: 2008.0000, RMSE: 352.1176
Iteration 1288/6656: Lever: [-21.65052401  13.82524635  -1.09755481], Offset: 1996.0000, RMSE: 93.7054
Iteration 1289/6656: Lever: [-20.70256363  11.5352312   -4.12780948], Offset: 1997.0000, RMSE: 114.4236
Iteration 1290/6656: Lever: [-18.4609996   11.52113391   5.70246954], Offset: 1998.0000, RMSE: 77.9011
Iteration 1291/6656: Lever: [-16.05066479  11.44827173  -4.01517119], Offset: 1999.0000, RMSE: 68.8861
Iteration 1292/6656: Lever: [-15.4177992    8.82030485  -2.74633363], Offset: 2000.0000, RMSE: 91.9719
Iteration 1293/6656: Lever: [-13.29070915   8.64483087  -1.59262528], Offset: 2001.0000, RMSE: 59.5783
Iteration 1294/6656: Lever: [-10.61219448   8.61182382  -6.01149437], Offset: 2002.0000, RMSE: 56.7010
Iteration 1295/6656: Lever: [-11.74665805   3.76016199   8.05522675], Offset: 2003.0000, RMSE: 171.7289
Iteration 1296/6656: Lever: [-12.02957138   3.63385335  18.04765193], Offset: 2004.0000, RMSE: 221.2687
Iteration 1297/6656: Lever: [-12.00990524   0.34255545  22.8387152 ], Offset: 2005.0000, RMSE: 306.2751
Iteration 1298/6656: Lever: [-6.31963776  1.76401381 11.51762552], Offset: 2006.0000, RMSE: 145.4568
Iteration 1299/6656: Lever: [-11.51163465   0.47684035  41.27748804], Offset: 2007.0000, RMSE: 428.4176
Iteration 1300/6656: Lever: [-8.55305958  1.8875853  39.02543096], Offset: 2008.0000, RMSE: 415.4279
Iteration 1301/6656: Lever: [-21.3445164    9.88143731  -0.89385548], Offset: 1996.0000, RMSE: 215.2274
Iteration 1302/6656: Lever: [-20.54620419   9.85711846  -2.31131898], Offset: 1997.0000, RMSE: 164.0648
Iteration 1303/6656: Lever: [-17.83556251  12.39205383   0.59519315], Offset: 1998.0000, RMSE: 75.1150
Iteration 1304/6656: Lever: [-16.31549228  11.08677041   0.67225903], Offset: 1999.0000, RMSE: 68.2235
Iteration 1305/6656: Lever: [-14.80313898   9.72770547  -2.6881264 ], Offset: 2000.0000, RMSE: 70.8464
Iteration 1306/6656: Lever: [-13.83186236   7.94936263   5.62304511], Offset: 2001.0000, RMSE: 77.6281
Iteration 1307/6656: Lever: [-11.71255302   7.02170961  -3.98852178], Offset: 2002.0000, RMSE: 81.6538
Iteration 1308/6656: Lever: [-10.29531477   5.74140609   5.22734351], Offset: 2003.0000, RMSE: 97.8679
Iteration 1309/6656: Lever: [-9.18760193  4.18795755  6.86822766], Offset: 2004.0000, RMSE: 121.1923
Iteration 1310/6656: Lever: [-9.97358909 -0.36438691 12.95695395], Offset: 2005.0000, RMSE: 258.4104
Iteration 1311/6656: Lever: [-9.52607501  3.32437462 22.35826553], Offset: 2006.0000, RMSE: 276.2434
Iteration 1312/6656: Lever: [-9.17984507 -1.63259877 34.19811944], Offset: 2007.0000, RMSE: 321.7739
Iteration 1313/6656: Lever: [-9.34228606 -1.67855032 39.36535722], Offset: 2008.0000, RMSE: 410.7419
Iteration 1314/6656: Lever: [-23.44400168  11.56459712  12.43723834], Offset: 1996.0000, RMSE: 136.5798
Iteration 1315/6656: Lever: [-22.23252959   9.02806972   6.46171157], Offset: 1997.0000, RMSE: 191.2624
Iteration 1316/6656: Lever: [-18.75290065  11.09746894   6.39485692], Offset: 1998.0000, RMSE: 84.0935
Iteration 1317/6656: Lever: [-17.25983071   9.80651905   6.10193654], Offset: 1999.0000, RMSE: 88.1384
Iteration 1318/6656: Lever: [-16.25674651   7.79441381   0.24398485], Offset: 2000.0000, RMSE: 126.2770
Iteration 1319/6656: Lever: [-12.99243979   8.74113533   0.78075069], Offset: 2001.0000, RMSE: 56.5969
Iteration 1320/6656: Lever: [-11.32252529   7.73842101  -2.73426826], Offset: 2002.0000, RMSE: 64.4873
Iteration 1321/6656: Lever: [-11.09707042   4.79272336   6.14124407], Offset: 2003.0000, RMSE: 133.3952
Iteration 1322/6656: Lever: [-9.11742641  4.14993501  6.34381872], Offset: 2004.0000, RMSE: 120.7214
Iteration 1323/6656: Lever: [-9.57055677  1.06095259 13.81263143], Offset: 2005.0000, RMSE: 217.2295
Iteration 1324/6656: Lever: [-9.21837563 -1.03008091 22.51609028], Offset: 2006.0000, RMSE: 270.0759
Iteration 1325/6656: Lever: [-11.95236713  -0.98329625  39.40880453], Offset: 2007.0000, RMSE: 439.4405
Iteration 1326/6656: Lever: [-11.63454666  -0.7967386   39.24016399], Offset: 2008.0000, RMSE: 527.3138
Iteration 1327/6656: Lever: [-22.2963068   11.61310292   3.01841931], Offset: 1996.0000, RMSE: 133.8973
Iteration 1328/6656: Lever: [-23.50299331   5.35012845  14.13478514], Offset: 1997.0000, RMSE: 319.5191
Iteration 1329/6656: Lever: [-18.98451094  10.83463966   6.81636664], Offset: 1998.0000, RMSE: 89.4805
Iteration 1330/6656: Lever: [-16.69602495  10.41907939   0.62188415], Offset: 1999.0000, RMSE: 74.5929
Iteration 1331/6656: Lever: [-14.50815953  10.12789025  -4.98116611], Offset: 2000.0000, RMSE: 65.8657
Iteration 1332/6656: Lever: [-13.57564253   8.1633957    0.23554521], Offset: 2001.0000, RMSE: 70.6481
Iteration 1333/6656: Lever: [-10.98484521   8.07111875  -7.06700494], Offset: 2002.0000, RMSE: 59.0231
Iteration 1334/6656: Lever: [-11.07048713   4.50738965   7.31349468], Offset: 2003.0000, RMSE: 140.4369
Iteration 1335/6656: Lever: [-9.1899199   3.75310189  7.49895836], Offset: 2004.0000, RMSE: 131.3631
Iteration 1336/6656: Lever: [-7.68574316  2.92983788  6.98357343], Offset: 2005.0000, RMSE: 134.3168
Iteration 1337/6656: Lever: [-10.08117747   0.14287605  29.13452175], Offset: 2006.0000, RMSE: 286.1828
Iteration 1338/6656: Lever: [-10.85622406   0.77552383  42.57342362], Offset: 2007.0000, RMSE: 399.4405
Iteration 1339/6656: Lever: [-10.49597863   0.28612321  41.83069771], Offset: 2008.0000, RMSE: 484.9675
Iteration 1340/6656: Lever: [-22.27641166  13.17288258   0.62362531], Offset: 1996.0000, RMSE: 100.2409
Iteration 1341/6656: Lever: [-20.97622085  11.69298963  -0.81640576], Offset: 1997.0000, RMSE: 114.2970
Iteration 1342/6656: Lever: [-18.53935     10.80354802   5.9211167 ], Offset: 1998.0000, RMSE: 91.1879
Iteration 1343/6656: Lever: [-16.80186952  10.43006876   1.92844806], Offset: 1999.0000, RMSE: 74.5520
Iteration 1344/6656: Lever: [-14.18649091  10.56700748  -8.87222386], Offset: 2000.0000, RMSE: 65.0659
Iteration 1345/6656: Lever: [-13.45809015   8.25683396  -0.33149655], Offset: 2001.0000, RMSE: 67.6830
Iteration 1346/6656: Lever: [-11.33285189   7.74376315  -3.23464981], Offset: 2002.0000, RMSE: 64.4439
Iteration 1347/6656: Lever: [-10.47103152   5.45429545   3.614332  ], Offset: 2003.0000, RMSE: 106.8897
Iteration 1348/6656: Lever: [-9.23509548  4.02389447  3.42601669], Offset: 2004.0000, RMSE: 125.8248
Iteration 1349/6656: Lever: [-8.75345992  1.20124404  9.20421357], Offset: 2005.0000, RMSE: 195.1747
Iteration 1350/6656: Lever: [-7.09872912  2.16009542 10.2907476 ], Offset: 2006.0000, RMSE: 163.5936
Iteration 1351/6656: Lever: [-8.602077   -0.12334337 37.96357143], Offset: 2007.0000, RMSE: 292.1544
Iteration 1352/6656: Lever: [-9.20265497  0.62432346 33.437787  ], Offset: 2008.0000, RMSE: 426.5487
Iteration 1353/6656: Lever: [-21.26534765  14.32689101  -1.35597667], Offset: 1996.0000, RMSE: 94.0675
Iteration 1354/6656: Lever: [-19.47400949  13.43948276 -10.09091292], Offset: 1997.0000, RMSE: 91.2195
Iteration 1355/6656: Lever: [-18.72598042  11.13969189   8.78518175], Offset: 1998.0000, RMSE: 83.7076
Iteration 1356/6656: Lever: [-16.02186211  11.41311774  -4.22001695], Offset: 1999.0000, RMSE: 69.0112
Iteration 1357/6656: Lever: [-14.18772468  10.56165155  -9.20324233], Offset: 2000.0000, RMSE: 65.0258
Iteration 1358/6656: Lever: [-13.22721958   8.49375614   3.02386925], Offset: 2001.0000, RMSE: 61.4602
Iteration 1359/6656: Lever: [-12.37083756   6.46822059   3.68295694], Offset: 2002.0000, RMSE: 102.8246
Iteration 1360/6656: Lever: [-10.16540814   6.36922661   1.12843818], Offset: 2003.0000, RMSE: 83.3740
Iteration 1361/6656: Lever: [-8.54033099  4.66599221  4.70128744], Offset: 2004.0000, RMSE: 100.4109
Iteration 1362/6656: Lever: [-8.90003556  3.15411181 12.36809766], Offset: 2005.0000, RMSE: 167.5419
Iteration 1363/6656: Lever: [-10.58041618   1.12089724  27.13841962], Offset: 2006.0000, RMSE: 305.8479
Iteration 1364/6656: Lever: [-10.58425473   4.24374539  35.02840383], Offset: 2007.0000, RMSE: 448.1732
Iteration 1365/6656: Lever: [-9.83309044  4.20754564 36.03980467], Offset: 2008.0000, RMSE: 533.1601
Iteration 1366/6656: Lever: [-21.17618217  14.43328377  -2.19410235], Offset: 1996.0000, RMSE: 94.6894
Iteration 1367/6656: Lever: [-19.77145395  12.8214024   -6.84924232], Offset: 1997.0000, RMSE: 92.7626
Iteration 1368/6656: Lever: [-17.75979893  12.43435227  -2.30369609], Offset: 1998.0000, RMSE: 75.8864
Iteration 1369/6656: Lever: [-15.97068147  11.48817503  -3.55518646], Offset: 1999.0000, RMSE: 69.4969
Iteration 1370/6656: Lever: [-14.1343167   10.63048133  -7.42683743], Offset: 2000.0000, RMSE: 65.1937
Iteration 1371/6656: Lever: [-12.37030595   9.6446348   -6.62956816], Offset: 2001.0000, RMSE: 53.5218
Iteration 1372/6656: Lever: [-11.50637255   7.4262555   -4.67134706], Offset: 2002.0000, RMSE: 71.2265
Iteration 1373/6656: Lever: [-8.97121143  7.51127064 -4.77143224], Offset: 2003.0000, RMSE: 60.1927
Iteration 1374/6656: Lever: [-8.82370854  4.85287925  3.66639337], Offset: 2004.0000, RMSE: 101.3101
Iteration 1375/6656: Lever: [-9.20481709  2.94441374 10.87826463], Offset: 2005.0000, RMSE: 180.0915
Iteration 1376/6656: Lever: [-9.21335075  2.91600695 20.3825799 ], Offset: 2006.0000, RMSE: 256.3619
Iteration 1377/6656: Lever: [-8.1896854   1.8733962  35.30710111], Offset: 2007.0000, RMSE: 285.4132
